,国内株式,国内債券,国内リート,先進国株式,新興国株式,先進国債券,新興国債券,先進国リート,ポートフォリオ,日付
0,29999.0,30000.0,192901.0,627099.0,29999.0,30000.0,29999.0,29999.0,999996.0,2018-01-04
1,30265.0,29991.0,193275.0,632072.0,30212.0,30129.0,30174.0,29643.0,1005761.0,2018-01-05
2,30408.0,29965.0,195533.0,638097.0,30662.0,30106.0,30235.0,29868.0,1014874.0,2018-01-09
3,30454.0,29921.0,195667.0,634862.0,30418.0,29772.0,29972.0,29389.0,1010455.0,2018-01-10
4,30388.0,29946.0,196362.0,628433.0,29997.0,29521.0,29689.0,28820.0,1003156.0,2018-01-11
5,30197.0,29953.0,196362.0,631061.0,29952.0,29576.0,29830.0,28687.0,1005618.0,2018-01-12
6,30320.0,29951.0,198473.0,634175.0,30137.0,29677.0,29907.0,28472.0,1011112.0,2018-01-15
7,30486.0,29944.0,198513.0,634943.0,30116.0,29751.0,29963.0,28472.0,1012188.0,2018-01-16
8,30431.0,29937.0,200438.0,631102.0,30198.0,29709.0,29877.0,28406.0,1010098.0,2018-01-17
9,30207.0,29933.0,202482.0,639068.0,30567.0,29816.0,30059.0,28787.0,1020919.0,2018-01-18
10,30413.0,29949.0,201734.0,637936.0,30638.0,29795.0,30165.0,28512.0,1019142.0,2018-01-19
11,30447.0,29953.0,202469.0,638825.0,30689.0,29693.0,30040.0,28528.0,1020644.0,2018-01-22
12,30755.0,29967.0,203150.0,644567.0,30896.0,29797.0,30115.0,28813.0,1028060.0,2018-01-23
13,30596.0,29956.0,204794.0,642182.0,31007.0,29675.0,29959.0,28944.0,1027113.0,2018-01-24
14,30328.0,29944.0,204032.0,638259.0,31041.0,29585.0,30089.0,28683.0,1021961.0,2018-01-25
15,30245.0,29967.0,203083.0,638906.0,31086.0,29659.0,30209.0,28672.0,1021827.0,2018-01-26
16,30263.0,29960.0,202028.0,639149.0,31100.0,29357.0,29938.0,28397.0,1020192.0,2018-01-29
17,29903.0,29928.0,201520.0,636884.0,31028.0,29322.0,29788.0,28128.0,1016501.0,2018-01-30
18,29558.0,29956.0,202722.0,629808.0,30466.0,29289.0,29638.0,27874.0,1009311.0,2018-01-31
19,30101.0,29930.0,202041.0,632355.0,30760.0,29418.0,29952.0,28395.0,1012952.0,2018-02-01
20,30002.0,29946.0,201787.0,633528.0,30694.0,29556.0,30176.0,27997.0,1013686.0,2018-02-02
21,29349.0,29951.0,200144.0,623459.0,30299.0,29472.0,29996.0,27791.0,1000461.0,2018-02-05
22,28056.0,29967.0,192995.0,597013.0,29472.0,29193.0,29557.0,26790.0,963043.0,2018-02-06
23,28162.0,29970.0,193409.0,602270.0,29037.0,29356.0,29807.0,26727.0,968738.0,2018-02-07
24,28415.0,29949.0,196683.0,601178.0,28825.0,29139.0,29580.0,26673.0,970442.0,2018-02-08
25,27870.0,29972.0,193342.0,580434.0,28417.0,28954.0,29220.0,25944.0,944153.0,2018-02-09
26,27625.0,29993.0,192901.0,590948.0,28220.0,28955.0,29330.0,26367.0,954339.0,2018-02-13
27,27400.0,30012.0,191151.0,587308.0,28247.0,28770.0,29084.0,26282.0,948254.0,2018-02-14
28,27667.0,30014.0,191404.0,590543.0,28565.0,28583.0,29168.0,25938.0,951882.0,2018-02-15
29,27959.0,30021.0,193315.0,594223.0,28862.0,28516.0,29154.0,26066.0,958116.0,2018-02-16
30,28566.0,30016.0,196255.0,595032.0,28764.0,28498.0,29236.0,26234.0,962601.0,2018-02-19
31,28362.0,30009.0,197498.0,596569.0,28865.0,28574.0,29308.0,26354.0,965539.0,2018-02-20
32,28348.0,30026.0,197097.0,598186.0,28894.0,28663.0,29315.0,26281.0,966810.0,2018-02-21
33,28099.0,30040.0,195961.0,595234.0,29180.0,28549.0,29266.0,25890.0,962219.0,2018-02-22
34,28331.0,30056.0,198487.0,593374.0,28934.0,28503.0,29238.0,25946.0,962869.0,2018-02-23
35,28569.0,30056.0,200651.0,599520.0,29273.0,28517.0,29322.0,26275.0,972183.0,2018-02-26
36,28817.0,30067.0,200584.0,605263.0,29400.0,28574.0,29388.0,26378.0,978471.0,2018-02-27
37,28460.0,30070.0,198727.0,601381.0,29223.0,28526.0,29248.0,25951.0,971586.0,2018-02-28
38,28007.0,30072.0,196469.0,590988.0,28655.0,28344.0,29014.0,25710.0,957259.0,2018-03-01
39,27494.0,30033.0,195614.0,582658.0,28517.0,28384.0,28899.0,25686.0,947285.0,2018-03-02
40,27277.0,30100.0,193462.0,578129.0,28109.0,28203.0,28721.0,25499.0,939500.0,2018-03-05
41,27623.0,30084.0,194718.0,587551.0,28175.0,28391.0,28939.0,25883.0,951364.0,2018-03-06
42,27424.0,30095.0,195533.0,586783.0,28398.0,28287.0,28838.0,25818.0,951176.0,2018-03-07
43,27520.0,30079.0,195333.0,589694.0,28417.0,28446.0,28937.0,26117.0,954543.0,2018-03-08
44,27611.0,30081.0,193770.0,595558.0,28722.0,28540.0,29016.0,26322.0,959620.0,2018-03-09
45,28028.0,30086.0,193422.0,604696.0,29066.0,28581.0,29135.0,26500.0,969514.0,2018-03-12
46,28183.0,30079.0,193836.0,602028.0,29260.0,28489.0,28993.0,26473.0,967341.0,2018-03-13
47,28056.0,30081.0,195173.0,600289.0,29347.0,28661.0,29086.0,26563.0,967256.0,2018-03-14
48,28062.0,30088.0,197364.0,594061.0,29085.0,28522.0,28964.0,26401.0,962547.0,2018-03-15
49,27948.0,30102.0,198072.0,594587.0,29074.0,28513.0,28862.0,26396.0,963554.0,2018-03-16
50,27680.0,30109.0,195747.0,593334.0,28886.0,28379.0,28715.0,26414.0,959264.0,2018-03-19
51,27620.0,30109.0,196335.0,587875.0,28740.0,28531.0,28721.0,26408.0,954339.0,2018-03-20
52,27800.0,30116.0,197124.0,586378.0,28830.0,28412.0,28829.0,26088.0,953577.0,2018-03-22
53,26792.0,30147.0,195734.0,569718.0,28210.0,28289.0,28567.0,25715.0,933172.0,2018-03-23
54,26896.0,30147.0,194331.0,560701.0,27695.0,28369.0,28633.0,25357.0,922129.0,2018-03-26
55,27634.0,30130.0,195667.0,573681.0,28138.0,28617.0,28957.0,25686.0,938510.0,2018-03-27
56,27609.0,30135.0,196455.0,567899.0,28125.0,28595.0,28943.0,25753.0,933514.0,2018-03-28
57,27681.0,30123.0,197685.0,573236.0,28016.0,28871.0,29226.0,26560.0,941398.0,2018-03-29
58,27879.0,30112.0,197685.0,575784.0,28032.0,28713.0,29175.0,26408.0,943788.0,2018-03-30
59,27757.0,30114.0,197778.0,576431.0,28114.0,28779.0,29224.0,26434.0,944631.0,2018-04-02
60,27676.0,30163.0,198246.0,565028.0,27881.0,28633.0,29032.0,26059.0,932718.0,2018-04-03
61,27715.0,30158.0,198580.0,572630.0,28064.0,28761.0,29215.0,26426.0,941549.0,2018-04-04
62,28015.0,30123.0,198941.0,577967.0,27855.0,28853.0,29302.0,26724.0,947780.0,2018-04-05
63,27931.0,30114.0,197017.0,586136.0,28157.0,28829.0,29292.0,26796.0,954272.0,2018-04-06
64,28036.0,30128.0,198206.0,575743.0,27974.0,28835.0,29150.0,26616.0,944688.0,2018-04-09
65,28135.0,30140.0,199943.0,577644.0,27934.0,28860.0,28944.0,26551.0,948151.0,2018-04-10
66,28026.0,30158.0,198674.0,588158.0,28369.0,28983.0,28964.0,26720.0,958052.0,2018-04-11
67,27916.0,30156.0,199943.0,584478.0,28334.0,28978.0,29060.0,26653.0,955518.0,2018-04-12
68,28090.0,30160.0,198340.0,590665.0,28451.0,29007.0,29196.0,26545.0,960454.0,2018-04-13
69,28201.0,30149.0,197043.0,590260.0,28321.0,29056.0,29196.0,26698.0,958924.0,2018-04-16
70,28099.0,30147.0,197618.0,591231.0,28106.0,28992.0,29177.0,26720.0,960090.0,2018-04-17
71,28420.0,30163.0,199556.0,597094.0,28130.0,29047.0,29233.0,26988.0,968631.0,2018-04-18
72,28428.0,30144.0,199943.0,599965.0,28496.0,29077.0,29399.0,27030.0,972482.0,2018-04-19
73,28443.0,30084.0,200250.0,597013.0,28629.0,28902.0,29271.0,26711.0,969303.0,2018-04-20
74,28438.0,30081.0,201025.0,594830.0,28377.0,28888.0,29170.0,26578.0,967387.0,2018-04-23
75,28745.0,30088.0,201827.0,599480.0,28321.0,28973.0,29053.0,26713.0,973200.0,2018-04-24
76,28714.0,30077.0,201800.0,595396.0,28329.0,29046.0,29121.0,26862.0,969345.0,2018-04-25
77,28786.0,30070.0,202054.0,597216.0,28149.0,29098.0,29060.0,26934.0,971367.0,2018-04-26
78,28872.0,30086.0,202736.0,601381.0,28247.0,29058.0,29023.0,27194.0,976597.0,2018-04-27
79,28825.0,30142.0,202803.0,599601.0,28682.0,29083.0,29042.0,27635.0,975813.0,2018-05-01
80,28780.0,30123.0,201814.0,602149.0,28727.0,29068.0,28981.0,27921.0,977563.0,2018-05-02
81,28807.0,30126.0,203310.0,599116.0,27926.0,28796.0,28504.0,27797.0,974382.0,2018-05-07
82,28916.0,30107.0,204540.0,601138.0,27955.0,28773.0,28354.0,27977.0,977760.0,2018-05-08
83,28804.0,30112.0,202442.0,602513.0,28141.0,28716.0,28123.0,27930.0,976781.0,2018-05-09
84,28883.0,30109.0,203818.0,611045.0,28353.0,28857.0,28263.0,28281.0,987609.0,2018-05-10
85,29167.0,30112.0,204299.0,613593.0,28610.0,28831.0,28527.0,28330.0,991469.0,2018-05-11
86,29348.0,30098.0,204126.0,614442.0,28687.0,28863.0,28457.0,28249.0,992270.0,2018-05-14
87,29336.0,30084.0,202776.0,617272.0,28881.0,28887.0,28417.0,28162.0,993815.0,2018-05-15
88,29260.0,30079.0,201814.0,616383.0,28573.0,28813.0,28181.0,27858.0,990961.0,2018-05-16
89,29391.0,30063.0,203992.0,618162.0,28743.0,28783.0,28261.0,27768.0,995163.0,2018-05-17
90,29502.0,30065.0,204780.0,622206.0,28597.0,28878.0,28176.0,27795.0,999999.0,2018-05-18
91,29477.0,30074.0,205208.0,620952.0,28470.0,28886.0,27957.0,27851.0,998875.0,2018-05-21
92,29408.0,30084.0,205382.0,624834.0,28494.0,28899.0,28043.0,28108.0,1003252.0,2018-05-22
93,29211.0,30102.0,205128.0,623136.0,28578.0,28856.0,28085.0,28135.0,1001231.0,2018-05-23
94,28856.0,30105.0,204901.0,614725.0,28096.0,28519.0,27833.0,28056.0,991091.0,2018-05-24
95,28791.0,30119.0,204780.0,612501.0,28067.0,28572.0,27784.0,28026.0,988640.0,2018-05-25
96,28772.0,30123.0,204139.0,610722.0,28117.0,28581.0,27791.0,28096.0,986341.0,2018-05-28
97,28631.0,30149.0,204754.0,607850.0,27998.0,28409.0,27683.0,28026.0,983500.0,2018-05-29
98,28212.0,30167.0,204834.0,595275.0,27497.0,28123.0,27320.0,27775.0,969203.0,2018-05-30
99,28397.0,30151.0,204005.0,604090.0,27324.0,28314.0,27554.0,28209.0,978044.0,2018-05-31
100,28426.0,30130.0,202696.0,602189.0,27558.0,28483.0,27576.0,28226.0,975284.0,2018-06-01
101,28840.0,30112.0,204179.0,611975.0,27990.0,28608.0,27702.0,28497.0,987903.0,2018-06-04
102,28843.0,30116.0,204860.0,616302.0,28462.0,28691.0,27852.0,28861.0,993987.0,2018-06-05
103,28887.0,30107.0,204406.0,616019.0,28366.0,28679.0,27643.0,28760.0,992867.0,2018-06-06
104,29073.0,30119.0,204981.0,622610.0,28613.0,28696.0,27781.0,28971.0,1000844.0,2018-06-07
105,28949.0,30130.0,204259.0,620750.0,28483.0,28614.0,27578.0,28852.0,997615.0,2018-06-08
106,29037.0,30123.0,204460.0,618647.0,28136.0,28486.0,27526.0,28766.0,995181.0,2018-06-11
107,29133.0,30109.0,204954.0,625319.0,28377.0,28684.0,27638.0,28937.0,1003151.0,2018-06-12
108,29255.0,30112.0,204687.0,626532.0,28427.0,28716.0,27543.0,29065.0,1004337.0,2018-06-13
109,28986.0,30135.0,204901.0,624268.0,28263.0,28749.0,27489.0,28678.0,1001469.0,2018-06-14
110,29069.0,30151.0,205088.0,625966.0,28059.0,28638.0,27250.0,28861.0,1003082.0,2018-06-15
111,28783.0,30151.0,205195.0,623742.0,27828.0,28687.0,27274.0,28836.0,1000496.0,2018-06-18
112,28336.0,30167.0,204860.0,620103.0,27502.0,28638.0,27054.0,28724.0,995384.0,2018-06-19
113,28478.0,30151.0,204633.0,615736.0,26982.0,28590.0,26970.0,28591.0,990131.0,2018-06-20
114,28443.0,30151.0,206143.0,619254.0,27282.0,28651.0,27122.0,28985.0,996031.0,2018-06-21
115,28351.0,30163.0,207199.0,613431.0,26887.0,28595.0,26944.0,28987.0,990557.0,2018-06-22
116,28082.0,30160.0,206036.0,614644.0,26937.0,28547.0,27068.0,29108.0,990582.0,2018-06-25
117,28127.0,30147.0,210393.0,605141.0,26585.0,28574.0,27021.0,29025.0,985013.0,2018-06-26
118,28168.0,30147.0,209016.0,607365.0,26534.0,28566.0,27045.0,29103.0,985944.0,2018-06-27
119,28095.0,30160.0,207854.0,604332.0,26152.0,28577.0,26869.0,29002.0,981041.0,2018-06-28
120,28159.0,30160.0,208241.0,608821.0,26221.0,28710.0,27014.0,29322.0,986648.0,2018-06-29
121,27578.0,30174.0,207493.0,613835.0,26831.0,28970.0,27211.0,29508.0,991600.0,2018-07-02
122,27537.0,30172.0,208575.0,613390.0,26632.0,28948.0,27012.0,29329.0,991595.0,2018-07-03
123,27546.0,30188.0,208281.0,610236.0,26465.0,28900.0,27031.0,29445.0,988092.0,2018-07-04
124,27267.0,30209.0,208762.0,610317.0,26423.0,28893.0,27072.0,29474.0,988417.0,2018-07-05
125,27518.0,30209.0,208843.0,616828.0,26479.0,28995.0,27297.0,29792.0,995961.0,2018-07-06
126,27848.0,30219.0,209751.0,620750.0,26619.0,29041.0,27452.0,29909.0,1001589.0,2018-07-09
127,27918.0,30200.0,208575.0,629080.0,27133.0,29179.0,27625.0,29931.0,1009641.0,2018-07-10
128,27685.0,30191.0,208762.0,629767.0,27110.0,29071.0,27699.0,29890.0,1010175.0,2018-07-11
129,27812.0,30202.0,208976.0,630576.0,27054.0,29341.0,27672.0,30077.0,1011710.0,2018-07-12
130,28144.0,30200.0,208883.0,639230.0,27438.0,29512.0,27950.0,30340.0,1021697.0,2018-07-13
131,28389.0,30207.0,209805.0,637734.0,27367.0,29490.0,27969.0,30086.0,1021047.0,2018-07-17
132,28488.0,30195.0,210085.0,641979.0,27491.0,29586.0,28092.0,29996.0,1025912.0,2018-07-18
133,28461.0,30205.0,209430.0,642465.0,27430.0,29496.0,28010.0,29890.0,1025387.0,2018-07-19
134,28386.0,30209.0,210299.0,639472.0,27165.0,29470.0,27728.0,30079.0,1022808.0,2018-07-20
135,28283.0,30040.0,207934.0,631142.0,27049.0,29087.0,27554.0,29522.0,1010611.0,2018-07-23
136,28416.0,30007.0,207186.0,632234.0,27057.0,29010.0,27575.0,29531.0,1011016.0,2018-07-24
137,28523.0,30063.0,207693.0,635954.0,27369.0,29059.0,27601.0,29447.0,1015709.0,2018-07-25
138,28724.0,30009.0,207266.0,636844.0,27502.0,28989.0,27756.0,29486.0,1016576.0,2018-07-26
139,28888.0,29991.0,208348.0,637693.0,27513.0,28929.0,27688.0,29573.0,1018623.0,2018-07-27
140,28763.0,29951.0,206664.0,635671.0,27608.0,28957.0,27770.0,29351.0,1014735.0,2018-07-30
141,28521.0,30102.0,209270.0,632760.0,27534.0,28929.0,27828.0,29416.0,1014360.0,2018-07-31
142,28790.0,29933.0,207840.0,640079.0,27669.0,29160.0,27966.0,30025.0,1021462.0,2018-08-01
143,28502.0,29923.0,208896.0,637653.0,27653.0,29022.0,27898.0,30075.0,1019622.0,2018-08-02
144,28347.0,29926.0,209377.0,637774.0,27168.0,28932.0,27711.0,29972.0,1019207.0,2018-08-03
145,28188.0,29937.0,208655.0,637087.0,27200.0,28825.0,27669.0,30089.0,1017650.0,2018-08-06
146,28403.0,29933.0,208321.0,639027.0,27128.0,28866.0,27550.0,30111.0,1019339.0,2018-08-07
147,28379.0,29914.0,208014.0,642262.0,27412.0,28918.0,27660.0,30142.0,1022701.0,2018-08-08
148,28307.0,29914.0,207373.0,638947.0,27269.0,28767.0,27403.0,29906.0,1017886.0,2018-08-09
149,27980.0,29944.0,207012.0,638097.0,27213.0,28716.0,27138.0,29879.0,1015979.0,2018-08-10
150,27384.0,29970.0,205742.0,628959.0,26672.0,28513.0,26317.0,29454.0,1003011.0,2018-08-13
151,27830.0,29944.0,206370.0,627907.0,26312.0,28534.0,26153.0,29475.0,1002525.0,2018-08-14
152,27619.0,29956.0,207319.0,633568.0,26457.0,28623.0,26474.0,29735.0,1009751.0,2018-08-15
153,27441.0,29942.0,208161.0,623297.0,25781.0,28433.0,26105.0,29713.0,998873.0,2018-08-16
154,27609.0,29951.0,206330.0,629727.0,25805.0,28528.0,26250.0,29998.0,1004198.0,2018-08-17
155,27521.0,29953.0,208094.0,630253.0,25829.0,28531.0,26161.0,30205.0,1006547.0,2018-08-20
156,27412.0,29979.0,207720.0,629727.0,25938.0,28534.0,26058.0,30104.0,1005472.0,2018-08-21
157,27622.0,29951.0,208108.0,633407.0,26213.0,28660.0,26184.0,30039.0,1010184.0,2018-08-22
158,27620.0,29953.0,207453.0,636561.0,26558.0,28796.0,26394.0,30061.0,1013396.0,2018-08-23
159,27800.0,29953.0,208268.0,638947.0,26616.0,28936.0,26367.0,30151.0,1017038.0,2018-08-24
160,28119.0,29972.0,207520.0,641494.0,26627.0,28955.0,26512.0,30237.0,1019436.0,2018-08-27
161,28164.0,29965.0,208361.0,647034.0,27096.0,29000.0,26596.0,30239.0,1026455.0,2018-08-28
162,28300.0,29956.0,209150.0,647155.0,27120.0,28933.0,26436.0,30536.0,1027586.0,2018-08-29
163,28292.0,29926.0,208949.0,653666.0,27322.0,29098.0,26518.0,30714.0,1034485.0,2018-08-30
164,28229.0,29935.0,208522.0,646347.0,26775.0,28899.0,26048.0,30352.0,1025107.0,2018-08-31
165,27986.0,29914.0,207947.0,643071.0,26691.0,28793.0,26093.0,30322.0,1020817.0,2018-09-03
166,27981.0,29916.0,208174.0,643880.0,26500.0,28823.0,25962.0,30313.0,1021549.0,2018-09-04
167,27764.0,29935.0,207800.0,644001.0,26415.0,28883.0,25796.0,30178.0,1020772.0,2018-09-05
168,27560.0,29946.0,208308.0,639594.0,25940.0,28878.0,25719.0,30259.0,1016204.0,2018-09-06
169,27430.0,29944.0,207573.0,632558.0,25734.0,28709.0,25627.0,30075.0,1007650.0,2018-09-07
170,27481.0,29935.0,206731.0,633124.0,25853.0,28693.0,25773.0,29900.0,1007490.0,2018-09-10
171,27664.0,29949.0,207827.0,637855.0,25715.0,28893.0,25791.0,30120.0,1013814.0,2018-09-11
172,27543.0,29953.0,208522.0,640443.0,25572.0,28881.0,25847.0,30187.0,1016948.0,2018-09-12
173,27846.0,29949.0,208161.0,641211.0,25590.0,28915.0,25959.0,30187.0,1017818.0,2018-09-13
174,28150.0,29946.0,208508.0,648207.0,26062.0,29160.0,26322.0,30505.0,1026860.0,2018-09-14
175,28660.0,29933.0,209083.0,644850.0,25927.0,29034.0,26226.0,30365.0,1024078.0,2018-09-18
176,29079.0,29921.0,209150.0,650593.0,26131.0,29123.0,26422.0,30405.0,1030824.0,2018-09-19
177,29110.0,29919.0,208776.0,652331.0,26505.0,29102.0,26619.0,30106.0,1032468.0,2018-09-20
178,29379.0,29863.0,208308.0,659893.0,26765.0,29320.0,26822.0,30388.0,1040738.0,2018-09-21
179,29679.0,29842.0,209537.0,660055.0,26855.0,29334.0,26947.0,30023.0,1042272.0,2018-09-25
180,29901.0,29856.0,211261.0,659893.0,26879.0,29295.0,26937.0,30008.0,1044030.0,2018-09-26
181,29547.0,29886.0,211555.0,658397.0,27009.0,29334.0,27073.0,29771.0,1042572.0,2018-09-27
182,29827.0,29858.0,211849.0,662643.0,27253.0,29375.0,27306.0,29956.0,1048067.0,2018-09-28
183,29840.0,29844.0,210820.0,663047.0,27266.0,29427.0,27431.0,30363.0,1048038.0,2018-10-01
184,29938.0,29851.0,211408.0,665029.0,27226.0,29346.0,27475.0,30163.0,1050436.0,2018-10-02
185,29588.0,29853.0,210540.0,660742.0,26815.0,29224.0,27283.0,29884.0,1043929.0,2018-10-03
186,29561.0,29781.0,209871.0,665554.0,26945.0,29257.0,27297.0,29843.0,1048109.0,2018-10-04
187,29421.0,29814.0,208629.0,658680.0,26346.0,29151.0,27030.0,29450.0,1038521.0,2018-10-05
188,28902.0,29795.0,210914.0,645255.0,25670.0,28765.0,26752.0,29470.0,1025523.0,2018-10-09
189,28949.0,29809.0,210580.0,645740.0,25731.0,28832.0,26925.0,29634.0,1026200.0,2018-10-10
190,27929.0,29842.0,210566.0,624389.0,25238.0,28648.0,26596.0,29094.0,1002302.0,2018-10-11
191,27937.0,29825.0,208562.0,611692.0,24527.0,28759.0,26713.0,28397.0,986412.0,2018-10-12
192,27493.0,29835.0,207667.0,616059.0,25084.0,28663.0,26719.0,28200.0,989720.0,2018-10-15
193,27698.0,29823.0,209658.0,613633.0,24880.0,28675.0,26895.0,28274.0,989536.0,2018-10-16
194,28128.0,29830.0,210914.0,627867.0,25333.0,28844.0,27159.0,28886.0,1006961.0,2018-10-17
195,27973.0,29819.0,211034.0,627665.0,25333.0,28808.0,27279.0,28969.0,1006880.0,2018-10-18
196,27780.0,29823.0,209898.0,617960.0,24890.0,28647.0,26961.0,28863.0,994822.0,2018-10-19
197,27821.0,29814.0,210379.0,618971.0,24962.0,28715.0,27000.0,29059.0,996721.0,2018-10-22
198,27083.0,29823.0,209243.0,617555.0,25291.0,28749.0,27078.0,28816.0,993638.0,2018-10-23
199,27108.0,29865.0,209270.0,611085.0,24747.0,28742.0,26937.0,28766.0,986520.0,2018-10-24
200,26270.0,29926.0,208161.0,593819.0,24344.0,28560.0,26635.0,28854.0,966569.0,2018-10-25
201,26191.0,29933.0,208589.0,603605.0,24405.0,28641.0,26740.0,29259.0,977363.0,2018-10-26
202,26083.0,29946.0,209163.0,592848.0,24092.0,28627.0,26790.0,28683.0,966232.0,2018-10-29
203,26443.0,29928.0,209337.0,594061.0,23981.0,28737.0,26671.0,29119.0,968277.0,2018-10-30
204,27010.0,29907.0,208535.0,604413.0,24262.0,28841.0,26830.0,29506.0,979304.0,2018-10-31
205,26777.0,29905.0,209751.0,609306.0,24654.0,28682.0,26595.0,29083.0,984753.0,2018-11-01
206,27220.0,29893.0,209631.0,616544.0,25148.0,28837.0,26907.0,29265.0,993445.0,2018-11-02
207,26916.0,29891.0,210179.0,616383.0,25821.0,28866.0,27176.0,29097.0,994329.0,2018-11-05
208,27232.0,29886.0,210874.0,618405.0,25712.0,28905.0,27321.0,29403.0,997738.0,2018-11-06
209,27118.0,29888.0,212009.0,621154.0,25712.0,28930.0,27388.0,29587.0,1001786.0,2018-11-07
210,27591.0,29886.0,212571.0,634094.0,26004.0,29010.0,27585.0,30057.0,1016798.0,2018-11-08
211,27454.0,29893.0,210727.0,634741.0,25895.0,28991.0,27466.0,30228.0,1015395.0,2018-11-09
212,27437.0,29905.0,213332.0,628514.0,25439.0,28961.0,27292.0,30206.0,1011086.0,2018-11-12
213,26885.0,29923.0,212865.0,615857.0,25081.0,28773.0,27044.0,30066.0,996494.0,2018-11-13
214,26933.0,29939.0,213279.0,618647.0,25201.0,28960.0,27084.0,30234.0,1000277.0,2018-11-14
215,26896.0,29946.0,214348.0,613148.0,25179.0,28917.0,27141.0,30088.0,995663.0,2018-11-15
216,26736.0,29951.0,213453.0,616787.0,25521.0,28933.0,27292.0,29796.0,998469.0,2018-11-16
217,26874.0,29995.0,214495.0,613673.0,25458.0,28819.0,27281.0,29807.0,996402.0,2018-11-19
218,26680.0,29970.0,214401.0,605465.0,25452.0,28837.0,27288.0,29805.0,987898.0,2018-11-20
219,26519.0,29995.0,213934.0,595800.0,25076.0,28798.0,27196.0,29614.0,976932.0,2018-11-21
220,26734.0,30000.0,214468.0,600653.0,25248.0,28893.0,27369.0,29745.0,983110.0,2018-11-22
221,26788.0,30019.0,215711.0,596649.0,25044.0,28880.0,27321.0,29738.0,980150.0,2018-11-26
222,26985.0,30021.0,216820.0,607365.0,25323.0,28980.0,27297.0,29906.0,992697.0,2018-11-27
223,27142.0,29988.0,218063.0,608983.0,25519.0,28995.0,27374.0,30057.0,996121.0,2018-11-28
224,27236.0,30035.0,215951.0,619132.0,25863.0,29071.0,27465.0,30300.0,1005053.0,2018-11-29
225,27369.0,30028.0,217542.0,618283.0,25906.0,29083.0,27617.0,30188.0,1006016.0,2018-11-30
226,27724.0,30037.0,217261.0,621599.0,25903.0,29098.0,27653.0,30333.0,1009608.0,2018-12-03
227,27068.0,30091.0,217528.0,628676.0,26412.0,29150.0,27720.0,30498.0,1017143.0,2018-12-04
228,26924.0,30072.0,217515.0,608983.0,26113.0,29043.0,27412.0,29918.0,995980.0,2018-12-05
229,26433.0,30098.0,217274.0,607244.0,25874.0,29073.0,27389.0,29922.0,993307.0,2018-12-06
230,26594.0,30065.0,218317.0,601300.0,25307.0,29108.0,27278.0,30460.0,988429.0,2018-12-07
231,26090.0,30109.0,215043.0,591312.0,25190.0,29093.0,27271.0,30205.0,974313.0,2018-12-10
232,25854.0,30105.0,214522.0,591473.0,24867.0,29199.0,27215.0,30052.0,973287.0,2018-12-11
233,26370.0,30091.0,215136.0,595153.0,25055.0,29257.0,27330.0,30206.0,978598.0,2018-12-12
234,26535.0,30084.0,215991.0,600046.0,25405.0,29251.0,27451.0,29857.0,984620.0,2018-12-13
235,26129.0,30128.0,217715.0,600855.0,25604.0,29292.0,27463.0,30005.0,987191.0,2018-12-14
236,26163.0,30142.0,217795.0,590341.0,25217.0,29234.0,27314.0,29911.0,976117.0,2018-12-17
237,25644.0,30167.0,216112.0,577159.0,24973.0,29124.0,27257.0,28895.0,959331.0,2018-12-18
238,25539.0,30156.0,215163.0,574692.0,24816.0,29148.0,27220.0,28994.0,955728.0,2018-12-19
239,24896.0,30195.0,212851.0,569395.0,24835.0,29222.0,27295.0,28748.0,947437.0,2018-12-20
240,24421.0,30149.0,210459.0,555363.0,24461.0,28986.0,27110.0,28152.0,929101.0,2018-12-21
241,23227.0,30226.0,208348.0,529362.0,23981.0,28615.0,26678.0,26650.0,897087.0,2018-12-25
242,23534.0,30202.0,211435.0,532435.0,24042.0,28788.0,26797.0,26801.0,904034.0,2018-12-26
243,24681.0,30191.0,212437.0,551926.0,24212.0,28819.0,26928.0,27559.0,926753.0,2018-12-27
244,24560.0,30244.0,213453.0,553786.0,24238.0,28902.0,27037.0,27507.0,929727.0,2018-12-28
245,24181.0,30363.0,210646.0,532921.0,23430.0,28166.0,26516.0,26403.0,902626.0,2019-01-04
246,24863.0,30300.0,213279.0,554474.0,24026.0,28322.0,27023.0,26974.0,929261.0,2019-01-07
247,24960.0,30265.0,213386.0,559447.0,24339.0,28436.0,27192.0,27260.0,935285.0,2019-01-08
248,25233.0,30233.0,215110.0,564057.0,24297.0,28350.0,27072.0,27775.0,942127.0,2019-01-09
249,25016.0,30256.0,215871.0,565755.0,24673.0,28347.0,27103.0,27698.0,944719.0,2019-01-10
250,25143.0,30281.0,217729.0,569071.0,24800.0,28375.0,27201.0,28045.0,950645.0,2019-01-11
251,25357.0,30281.0,214963.0,565634.0,24652.0,28381.0,27241.0,28065.0,944574.0,2019-01-15
252,25275.0,30300.0,216566.0,570365.0,24943.0,28336.0,27213.0,28287.0,951285.0,2019-01-16
253,25362.0,30300.0,217461.0,574490.0,25198.0,28454.0,27475.0,28620.0,957360.0,2019-01-17
254,25601.0,30293.0,218170.0,579989.0,25301.0,28555.0,27479.0,28840.0,964228.0,2019-01-18
255,25744.0,30298.0,218397.0,588885.0,25543.0,28553.0,27540.0,28987.0,973947.0,2019-01-21
